Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId,ContentLicense
"106388087","60150749","0","@Ron True, for *some* compilers. Not all.","2020-02-10 13:10:07","","5910058","CC BY-SA 4.0"
"106396330","60150749","0","@Ayxan So What?","2020-02-10 17:16:37","","5910058","CC BY-SA 4.0"
"106397717","60150749","0","I guess @Jesper wants me to wait for metaclasses https://www.fluentcpp.com/2017/08/04/metaclasses-cpp-summary/ , right?","2020-02-10 18:09:03","","34509","CC BY-SA 4.0"
"106453488","60150749","0","@S.S. In a perfect world, you don't get build issues from developers confusing development and release to begin with.","2020-02-12 10:29:24","","938694","CC BY-SA 4.0"
"106486172","60150749","0","Another simple way to achieve this is to not give the VariablePtr member type a no-arg constructor","2020-02-13 08:47:46","","889742","CC BY-SA 4.0"
"106667670","60114639","0","I am also facing this issue. It started after adding Chrome v80 to my Project. Please, let's know the best way around this aside from having to downgrade the version of Chrome.","2020-02-19 14:02:51","","6952393","CC BY-SA 4.0"
"106857331","60079472","0","Try to use `adb shell dumpsys alarm` to check if your alarm is properly scheduled. If you initially see it then it disappears after you clear the app from recent tasks, I'm afraid this means the OS clears the alarm when you ask it to kill the app and there is nothing you can do but reschedule the alarm when the app is restarted.","2020-02-25 23:56:26","","2602791","CC BY-SA 4.0"
"106910554","60286204","0","Can you give url if that is not confidential?","2020-02-27 13:22:52","","5036698","CC BY-SA 4.0"
"107358777","60442205","0","[Related](https://stackoverflow.com/q/1087042/10957435), but not exactly a duplicate, since you have a more specific question.","2020-03-14 05:59:51","user10957435","","CC BY-SA 4.0"
"107372751","60565299","0","@Cheticamp Still, the framework itself can read it just fine. Those are all APK files that are installed fine on my device. Some didn't have this exact issue that you describe, and one of them is extremely old.","2020-03-14 22:34:40","","878126","CC BY-SA 4.0"
"107372817","60565299","0","And yet, DexGuard claims to be able to obfuscate the manifest file. I don't know how they do it and still have the framework read the manifest, but it's an area to look into IMO. As for the other issues, have you looked into using XmlPullParser to extract just what you need? Maybe you already tried this and I didn't read carefully enough.","2020-03-14 22:40:46","","6287910","CC BY-SA 4.0"
"107372859","60565299","0","I already mentioned all of the issues I've found, and it's not ""mnfs"" for most cases. It's only for the first 2 cases. Also, if you try to parse those via some online tool, it will still work fine.","2020-03-14 22:44:42","","878126","CC BY-SA 4.0"
"107521067","60565299","0","@Cheticamp I tested it. Seems that a lot of zip compression types are not supported, and in some weird cases, ZipFile can open while ZipInputStream can't. So I reported here: https://issuetracker.google.com/issues/151990857 . However, as I've tested, I couldn't reproduce this issue on APK files. The file he tested was of ""xapk"" which is something that some website invented, to include more than just APK file. The link says that we can use SeekableInMemoryByteChannel  . Wonder how this works. Couldn't find a sample. I don't understand what is the conclusion from your testing.","2020-03-20 09:23:46","","878126","CC BY-SA 4.0"
"107521234","60565299","0","@Cheticamp Also, the zip opening isn't the issue. You can probably find various libraries that can handle all kinds of zip files (maybe this: https://github.com/zeroturnaround/zt-zip ) . The issue is parsing using InputStream. It doesn't have to be ZipInputStream. I used it in the sample to show the real issue.","2020-03-20 09:30:29","","878126","CC BY-SA 4.0"
"107889562","60982068","1","I think this is a duplicate of https://stackoverflow.com/questions/51595900/run-google-cloud-build-in-a-specific-region-and-zone. You should still be able to email cloud-build-contact@google.com to get access to the early-access program.","2020-04-02 00:59:52","","328036","CC BY-SA 4.0"
"107889667","60982068","0","Is not at all, actually the question is about in which region or zone the artifacts are being stored.","2020-04-02 01:10:12","","12265927","CC BY-SA 4.0"
"108121589","61114929","0","@M.M Isn't std::endian an enum class? One of the solutions should apply to it. Did you check it?","2020-04-09 07:46:46","","645551","CC BY-SA 4.0"
"108121870","61114929","0","@freakish ""enum class"" is still an enum, not a class","2020-04-09 07:55:46","","1505939","CC BY-SA 4.0"
"108182615","61151278","0","What would be a use case for an object that needs to be initialized and disposed immediately?","2020-04-11 02:39:43","","2045559","CC BY-SA 4.0"
"108182622","61151278","1","@Saeid that’s not how this feature works","2020-04-11 02:40:18","","23528","CC BY-SA 4.0"
"108182648","61151278","0","I wish you could elaborate a little bit more. It is an interesting question but I want to understand why would you not care or interact with a variable for a disposable object.","2020-04-11 02:42:34","","2045559","CC BY-SA 4.0"
"108182668","61151278","2","@Saeid it’s a common pattern in logging and other areas to provide a sort of context or explicit scope","2020-04-11 02:44:42","","23528","CC BY-SA 4.0"
"108223867","60583049","0","Could this help https://developer.mozilla.org/en-US/docs/Web/API/Clients/claim ?","2020-04-12 17:43:38","","12610347","CC BY-SA 4.0"
"108223938","60583049","0","@x00 No, the Service Worker API is unrelated.","2020-04-12 17:46:03","","362536","CC BY-SA 4.0"
"108253595","60583049","0","There is a workaround described here: https://stackoverflow.com/questions/47757168/how-to-close-a-progressive-web-app","2020-04-13 16:54:04","","3098783","CC BY-SA 4.0"
"108405249","61278180","1","Putting a space between `0.f` and `.T` causes both GCC and Clang to accept this...","2020-04-17 18:34:08","","962089","CC BY-SA 4.0"
"108405289","61278180","1","As well as `(0.f).T::~T();`","2020-04-17 18:35:52","","8372853","CC BY-SA 4.0"
"108405301","61278180","0","A simple `float f = 1.0f.t;` will produce the error about the numeric literal.","2020-04-17 18:36:14","","5231607","CC BY-SA 4.0"
"108405322","61278180","0","A `float` is a *built-in* type, it doesn't have a destructor for you to call. What are you even doing manually calling destructors? Outside of placement-new territory, that should be a *big* no-no.","2020-04-17 18:37:00","","5910058","CC BY-SA 4.0"
"108405350","61278180","0","@JesparJuhl its not a destructor but a pseudo destructor, I just got to know that it exists. The tag info has an example (which also has a not justified call to the destructor btw)","2020-04-17 18:37:58","","4117728","CC BY-SA 4.0"
"108405394","61278180","0","@idclev463035818 Pseudo or not, valid or not, code like that shouldn't be written (IMHO). *Why* would you do that in any sane application?","2020-04-17 18:39:28","","5910058","CC BY-SA 4.0"
"108405526","61278180","0","@JesperJuhl The question is about syntactical correctness of this construction.","2020-04-17 18:44:09","","2877241","CC BY-SA 4.0"
"108405740","61278180","0","@chris It is funny that when I write this 0.f .T::~T() in Visaul C++ then it automatically removes the blank.:)","2020-04-17 18:52:04","","2877241","CC BY-SA 4.0"
"108714519","60114639","0","The bug seems that will be fixed in Chromedriver 83 (May19 for Chrome83 availability) https://bugs.chromium.org/p/chromedriver/issues/detail?id=3332&sort=-id&q=&can=1","2020-04-27 10:37:22","","3266007","CC BY-SA 4.0"
"108920372","61521819","0","This has been closed once as not focused, and reopened; if anyone has any suggestions for which parts I could leave out or split off to another question that would be good.  My feeling is that the side questions about specifics help to focus the overall direction of what I'm asking; otherwise ""how does modern VGA hardware work / perform"" would be textbook too broad.  And the close voters the first time around all had no significant asm / x86 tag score, so hopefully those of use who do find the general subject interesting think this is an ok question.  I know it's not great. :/","2020-05-03 14:01:53","","224132","CC BY-SA 4.0"
"109467539","61841254","0","Oh yeah, I used MergeMany to combine the array of publishers in the flatMap. That was an important detail.","2020-05-19 12:35:47","","1298400","CC BY-SA 4.0"
"109467696","61841254","0","@JefferyThomas So you are referring to what I’m already doing. But that is what I don’t want to be doing.","2020-05-19 12:39:49","","341994","CC BY-SA 4.0"
"109743512","61825087","1","Just to be clear here - you are looking for a way to programmatically query the ODBC driver and retrieve the API capabilities? Correct? Are you connecting through to a REST API via an ODBC driver?","2020-05-27 17:28:15","","2733597","CC BY-SA 4.0"
"109743565","61825087","0","I don't know of an API for ODBC *drivers* (is there such a thing?), but most likely the ODBC protocol itself. One problem is that drivers are all written by different organizations, so I think looking at the driver DLLs themselves is weak to begin with. I'm asking if there is a programmatic way (within the ODBC spectrum?) to discover the existence and names of the parameters, even if nothing more than that.","2020-05-27 17:30:10","","3358272","CC BY-SA 4.0"
"109868678","61825087","0","@JoshuaMire, thanks for the comment (deleted answer) about `RODBC` versus `odbc`. I don't think it matters: its [docs](https://cran.r-project.org/web/packages/RODBC/vignettes/RODBC.pdf) even say *""What fields are supported is driver-specific (and it can be hard to find documentation)""*, suggesting the author is not aware of programmatic discovery (or at least has not deeply investigated them). I fear this question is mostly just confirmation that ODBC as a protocol does not support the concept. Thanks again.","2020-05-31 18:39:59","","3358272","CC BY-SA 4.0"
"110986772","62738704","0","Another thought: `prc1 = proc { |l| @l = l; def self.foo; @l.call; end; foo }; prc1.call ->{ 456 }` works too, which might help if you're trying to preserve the deferred execution semantics, but I'm not sure why this level of indirection is beneficial. I get that you're trying to dynamically define how your Proc is getting its values at execution time, but it just seems like the long way around when injecting literals as arguments or referring to a data object in the binding would be so much easier.","2020-07-06 17:25:57","","1301972","CC BY-SA 4.0"
"110986951","62738704","0","A Proc's execution is deferred. Until called, self points to the current binding, rather than the current instance of Proc. If you don't want to do a Binding#eval or inject a block, proc, or lambda when calling a ""master proc"", I don't see how you can do what you want at declaration time rather than during deferred execution.","2020-07-06 17:32:29","","1301972","CC BY-SA 4.0"
"111439361","63017136","0","@MatthewWatson I've run your code and observe almost the identical results for both target frameworks and debug/release configuration","2020-07-21 15:29:28","","4728685","CC BY-SA 4.0"
"111439416","63017136","0","@MatthewWatson May be to obvious but is this debug or release build","2020-07-21 15:31:05","","6517621","CC BY-SA 4.0"
"111439440","63017136","1","@HasanEmrahSüngü As I said in my post , it's a release build.","2020-07-21 15:31:52","","106159","CC BY-SA 4.0"
"111440395","63017136","0","@Blindy Yes, that's interesting - .Net Framework and .Net Core take about the same time for x64","2020-07-21 16:01:33","","106159","CC BY-SA 4.0"
"111459795","63017136","0","@HansPassant I originally was using that, and changed it to the inline code to see if that made any difference, but it didn't make any significant difference to the ratio between the two builds.","2020-07-22 08:21:52","","106159","CC BY-SA 4.0"
"111837441","63075418","2","@smileyborg Indeed, and so does my answer. What I’m saying is that that should have been in the video. Just like in the UISplitViewController video, they walk right up to the interesting, important part and then suddenly walk away from it again with no explanation.","2020-08-04 11:21:19","","341994","CC BY-SA 4.0"
"113201032","64012057","2","FWIW, assuming the vectors have the same length, you could consider populating a vector with integers `0` .. `vec1.size() - 1`, shuffling that, and using it to index into `vec1` and `vec2`.","2020-09-22 18:54:41","","410767","CC BY-SA 4.0"
"113201282","64012057","0","@TonyDelroy: Yeah, but sometimes you really do need to physically reorder the vectors (and physically reordering them using a shuffled index vector is expensive and awkward compared to a direct shuffle). What I'd really like is some sort of `pair_thing(vec1, vec2)` backed by the original two vectors, where shuffling the pair thing automatically shuffles the original vectors together.","2020-09-22 19:04:37","","2357112","CC BY-SA 4.0"
"113201300","64012057","0","I double-checked the Standard and agree there's nothing requiring `shuffle` make any guarantees about its use of random numbers.  It simply remarks _""To the extent that the implementation of this function makes use of random numbers, the object referenced by g shall serve as the implementation’s source of randomness.""_.  So, the remaining question seems to be whether you're interested in implementation-defined or -observed behaviour for any specific implementation(s), or will stick to a Standards-compliant portable solution (e.g. shuffling proxy objects or using an array of indices)...?","2020-09-22 19:05:16","","410767","CC BY-SA 4.0"
"113215664","64012057","0","@user2357112supportsMonica Not sure I agree that it’s inefficient — there are O(n) algorithms for reordering, so it’s asymptotically as efficient as sorting twice (but requires O(n) additional storage).","2020-09-23 08:55:19","","1968","CC BY-SA 4.0"
"113326064","63646183","0","@EstusFlask Does my new answer below help? If so please accept","2020-09-27 08:52:03","","6727914","CC BY-SA 4.0"
"113429930","64081701","0","@Paulw11 No, you're right, but neither of those things makes any difference. It's perfectly legal to have the data live entirely in the data source. It sounds like you're implying that the only way to make a reloadable snapshot is to have a data source where the cell provider function doesn't look at the value that it is given at all — it has to look outside the data source entirely, at the backing store. But if I wanted to do that, what on earth is the diffable data source for? I could have just stuck with the old `cellForRowAt` implementation.","2020-09-30 20:03:23","","341994","CC BY-SA 4.0"
"113429963","64081701","0","Moreover, if the data source is not going to pick up the `bool` value, then why am I including it at all? You're saying I would keep the bools _only_ in the external ""backing store""? That seems nutty to me.","2020-09-30 20:04:54","","341994","CC BY-SA 4.0"
"113430003","64081701","0","And in any case you are still not explaining what happened between the two print statements: I provided a new value and said reload it, and it was not in fact reloaded. So what is reloading for? Are you saying it is so that the cell provider function will be called again so I can look at the _backing store_?","2020-09-30 20:06:22","","341994","CC BY-SA 4.0"
"113430052","64081701","0","Yes, I have deleted the comment while I think about it some more. However, my understanding is that the main benefit of the diffable data source was that it let you simply manipulate your backing store without having to worry about the sequence of insert/move/delete that often caused crashes with the old approach. You simply provide the cell you are asked for and you can add operations to the snapshot in terms of the identifiers you are adding/moving/deleting without having to worry about array indices or even section indices.","2020-09-30 20:08:26","","3418066","CC BY-SA 4.0"
"113430115","64081701","0","I agree that it should, in theory, be possible for the data to live purely in the snapshot, in practice you would almost always have some persistence store that is providing your data and you would typically use that or its in memory representation.","2020-09-30 20:10:52","","3418066","CC BY-SA 4.0"
"113430352","64081701","0","@Paulw11 OK, so I have to revise my entire understanding of what a diffable data source is and what ""works"" means. I just don't like it. I feel this _should_ be made to work with no backing store, and I have filed a bug on the fact that it does not.","2020-09-30 20:21:03","","341994","CC BY-SA 4.0"
"113431550","64081701","1","Going back to the WWDC 2019 video, I agree you should be able to use the datasource without any other backing store.  I had a play around with your example code, and it definitely looks like a bug to me. If you make `UniBool` a class and not a struct then you get the expected behaviour. It seems like` reloadItems` does not actually take the new value from the snapshot so it works with a reference type.","2020-09-30 21:13:22","","3418066","CC BY-SA 4.0"
"113431939","64081701","0","If we make UniBool a class, there is no need to call `reloadItems` in the first place, so that doesn't really prove as much as one might have hoped. I expect I'll be told that you _are_ supposed to use a back store and that this ""works as intended"". But it's worth a try. Thanks for confirming my intuitions about it.","2020-09-30 21:32:44","","341994","CC BY-SA 4.0"
"113432131","64081701","1","Yes, the impression they give is that you usually don't need a backing store; it is for the situation where some outside influence can come along asynchronously and change the data. And I notice that in their own examples, such as the Modern Collection Views example, they do not routinely use a backing store. They do sometimes demonstrate _how_ to use one, in case you happen to have one, but they do not use it all the time.","2020-09-30 21:42:00","","341994","CC BY-SA 4.0"
"114628978","64830671","0","@Yakk-AdamNevraumont sadly, Beyond Compare _also_ crashes on opening up the failing executable.","2020-11-14 13:15:40","","155423","CC BY-SA 4.0"
"114905225","64977541","0","Do you also have a difference when compiling as C++17?","2020-11-24 20:00:38","","3204551","CC BY-SA 4.0"
"115652648","64081701","0","Struct is a value type (https://www.swiftbysundell.com/basics/value-and-reference-types/) . This was the reason of the confusion with the print statements. When you assign the struct to another variable, it will have another copy of the struct. So changing the value will not effect the initial struct.","2020-12-22 21:00:30","","4064155","CC BY-SA 4.0"
"116070313","65648897","10","I believe this is [boost::equality_comparable2 operator== can compile into infinite loop with clang10 and -std=c++2a](https://github.com/boostorg/utility/issues/65)","2021-01-10 00:23:58","","1708801","CC BY-SA 4.0"
"116070381","65648897","4","@ShafikYaghmour You guys are seriously fast. The world does not deserve this level of support. Thank you","2021-01-10 00:29:34","","85371","CC BY-SA 4.0"
"116070412","65648897","1","I don't think this is a dupe, but it's definitely related https://stackoverflow.com/questions/64130311","2021-01-10 00:33:13","","8372853","CC BY-SA 4.0"
"116070456","65648897","1","@cigien Appreciated. The explanations in the answers there are excellent and help forming a more complete understanding.","2021-01-10 00:36:17","","85371","CC BY-SA 4.0"
"116636664","65967690","0","I see and quote `// Provide read access to files and sub-directories in the user-selected
    // directory.
    intent.addFlags(Intent.FLAG_GRANT_READ_URI_PERMISSION);`. Well that is an error in that doc. Remove it and you will see. And think about it: how could it do without a WRITE flag then?","2021-01-30 13:27:10","","12121419","CC BY-SA 4.0"
"116636770","65967690","0","Still didn't work. I tried without, I tried FLAG_GRANT_WRITE_URI_PERMISSION instead, I tried them both. All of these options get me the same result. Also, for some reason, sometimes it didn't show me the ""use this folder"" button, and I had to go to a different folder and back. Seems like weird issues on the folder-picker UI. Can you please try it out too?","2021-01-30 13:35:09","","878126","CC BY-SA 4.0"
"116636870","65967690","0","I have seen such things before. But I do not put those flags on that intent to begin with. As said: makes no sense. At taking the permanent uri permissions just look which ones are offered to you. You will see that putting them has no effect at all. That doc is wrong.","2021-01-30 13:41:01","","12121419","CC BY-SA 4.0"
"116637389","65967690","0","OK but as I wrote now, even without them it didn't help. Can you please check it out?","2021-01-30 14:16:01","","878126","CC BY-SA 4.0"
"116637730","65967690","0","About targeting Android 10, seems the access to the folder is still possible even when targeting Android 11. That's because I've noticed MixPlorer succeeding in this.","2021-01-30 14:34:54","","878126","CC BY-SA 4.0"
"116637784","65967690","0","I have no idea what i should check out. And indeed you should target 10 and add that extra flag.","2021-01-30 14:38:18","","12121419","CC BY-SA 4.0"
"116638101","65967690","0","As I wrote, you can still target API 30 (Android 11) and it will still work. I noticed it on a different app. Therefore, the target API doesn't matter (at least for now).","2021-01-30 14:55:43","","878126","CC BY-SA 4.0"
"116638255","65967690","0","??? I have no idea what i should check.","2021-01-30 15:04:08","","12121419","CC BY-SA 4.0"
"116638599","65967690","0","I've presented code. You say that you know how to do it and that I did it wrong. Please try either my code or show your own, of how to reach the folders. The question still is about how to reach the folders (and would be very nice to know how to have request to be directly to the folder, too).","2021-01-30 15:21:07","","878126","CC BY-SA 4.0"
"116638996","65967690","0","??? What did i say that i know how to do it? I never said such things.","2021-01-30 15:41:55","","12121419","CC BY-SA 4.0"
"116639328","65967690","0","You wrote 3 things in the beginning saying that I'm wrong (and I showed I'm not, BTW), so this means you think you know what should be done. Please explain what should be done.","2021-01-30 15:59:02","","878126","CC BY-SA 4.0"
"116833006","66075419","1","I [hate](https://bugs.openjdk.java.net/browse/JDK-8033709) narrowing capture conversion with regards to bounded wildcards. This is probably the 4-th time in my lifetime that I hit similar problems. Specifically, what in the world is _from capture conversion (§5.1.10), **if necessary**_. What do you mean _if necessary_. Isn't capture conversion _ALWAYS_ applied? And of course ""upper bound ..."" of that. `JLS` does not explain (at least to me), what that is. I really want to know an answer too :(","2021-02-06 20:31:27","","1059372","CC BY-SA 4.0"
"116833043","66075419","1","Or even read this [issue](https://bugs.openjdk.java.net/browse/JDK-8078084) that says : ""Otherwise, map wildcards and type variables to their upper bounds, and then test whether their erasures are related classes or interfaces (that is, one erased type is a subtype of the other)"", only immediately after to say : _This is unsound..._. To me this is a `JLS` bug(s), but I am too afraid to post as an answer.","2021-02-06 20:34:11","","1059372","CC BY-SA 4.0"
"117347581","65967690","0","@blackapps I don't understand.","2021-02-25 21:13:00","","878126","CC BY-SA 4.0"
"117347694","65967690","0","You are not interested in a solution only for question one. Well ok. No bounty for that.","2021-02-25 21:18:32","","12121419","CC BY-SA 4.0"
"118519204","67051520","0","Huh, I didn't even know this was a function in the standard library, I thought it was a special form in the language.","2021-04-12 01:12:22","","3141234","CC BY-SA 4.0"
"118746508","67081496","0","If the `recode` and `fct_recode` variants can't deal with `.`, then they're not general enough.","2021-04-20 13:30:58","","903061","CC BY-SA 4.0"
"118820538","67222143","0","Type `5726718050568503296 > Number.MAX_SAFE_INTEGER` in your browser console.","2021-04-22 23:45:55","","182668","CC BY-SA 4.0"
"118820547","67222143","0","@Pointy `Number.MAX_SAFE_INTEGER` only guarantees the values below are safely representible. But it does not say that everything above those values are unsafe.","2021-04-22 23:46:41","","251311","CC BY-SA 4.0"
"118820551","67222143","0","Yes it does, otherwise ""max safe integer"" would be a ridiculous name for the constant.","2021-04-22 23:47:16","","182668","CC BY-SA 4.0"
"118820562","67222143","0","@Pointy check its description - https://tc39.es/ecma262/#sec-number.max_safe_integer. It means not what you think it means","2021-04-22 23:47:48","","251311","CC BY-SA 4.0"
"118820566","67222143","0","@ASDFGerte it is, see the binaryconvert link","2021-04-22 23:48:07","","251311","CC BY-SA 4.0"
"118820570","67222143","0","Why are you questioning something that is plainly true? Your value is too big to represent exactly.","2021-04-22 23:48:13","","182668","CC BY-SA 4.0"
"118820573","67222143","2","IEEE 754 doubles have 51 bits of mantissa. That's about 17 decimal digits. Your number has 19 digits.","2021-04-22 23:48:23","","1491895","CC BY-SA 4.0"
"118820577","67222143","1","@Pointysee the binaryconvert, it's EXACTLY REPRESENTIBLE in IEEE754 doubles.","2021-04-22 23:48:37","","251311","CC BY-SA 4.0"
"118820581","67222143","0","Well I guess all of our computers are broken then.","2021-04-22 23:48:57","","182668","CC BY-SA 4.0"
"118820584","67222143","0","@Barmar binaryconvert and Go can exactly represent it though?","2021-04-22 23:49:05","","251311","CC BY-SA 4.0"
"118820607","67222143","0","That website is simply wrong.","2021-04-22 23:50:41","","182668","CC BY-SA 4.0"
"118820649","67222143","0","Btw, IEEE754 float64 have 52bits mantissa, and with the leading 1 convention, that's 53 bits precision, not 51.","2021-04-22 23:54:34","","6692606","CC BY-SA 4.0"
"118820686","67222143","0","C++ https://ideone.com/Fjj4rK but Java: https://ideone.com/dK3Bk9 :shrug:","2021-04-22 23:57:16","","251311","CC BY-SA 4.0"
"118820758","67222143","0","Ah, my above was even more wrong - it only needs to be a power of two multiple of some representable integer (minus one digit precision or something, i didnt finish thinking). What happens, when we construct the exact representation in a typed array, and read that?","2021-04-23 00:03:47","","6692606","CC BY-SA 4.0"
"118820792","67222143","0","It could be that the issue involves the way the runtime accumulates the numeric value when parsing the text of the constant. If it's using the language environment's native floating point *incrementally* as it parses, then an overflow *before* it gets to the last digit will cause a truncation.","2021-04-23 00:06:46","","182668","CC BY-SA 4.0"
"118820812","67222143","0","An interesting experiment in JavaScript would be to construct an 8-byte UInt8Array and fill it with the binary that should be correct, and then see what mapping that buffer to a Float64Array of 1 element gives you.","2021-04-23 00:08:28","","182668","CC BY-SA 4.0"
"118820824","67222143","1","@zerkms 5726718050568503296 = 2^18 * 21845695688509, and 21845695688509 only requires 45 bits. So you're absolutely right that it's representable.","2021-04-23 00:09:55","","616815","CC BY-SA 4.0"
"118820831","67222143","0","@KenWayneVanderLinde well it's definitely bigger than `Number.MAX_SAFE_INTEGER`","2021-04-23 00:10:42","","182668","CC BY-SA 4.0"
"118820838","67222143","1","@Pointy have you checked what `MAX_SAFE_INTEGER` means? It's not what you think it means: https://tc39.es/ecma262/#sec-number.max_safe_integer It's for representability of a `R` and `R+1`.","2021-04-23 00:11:08","","251311","CC BY-SA 4.0"
"118820850","67222143","0","I'm thinking that another *possible* explanation is that in some runtimes there may be code that uses the 80-bit precision available internally (and, to some extent, externally) on Intel CPUs. (Not just Intel obviously, but you know what I mean.)","2021-04-23 00:12:48","","182668","CC BY-SA 4.0"
"118820856","67222143","1","@Pointy That really has nothing do with it. There are a lots of representable integers above `Number.MAX_SAFE_INTEGER`.","2021-04-23 00:13:10","","616815","CC BY-SA 4.0"
"118820866","67222143","0","The 80-bit precision is a really interesting possibility.","2021-04-23 00:13:54","","616815","CC BY-SA 4.0"
"118820870","67222143","0","@KenWayneVanderLinde yes but this number definitely requires more mantissa bits. Recall that the mantissa represents a binary *fraction*, not a binary integer.","2021-04-23 00:14:08","","182668","CC BY-SA 4.0"
"118820948","67222143","0","@Pointy Same difference :) The only way that matters is for the exponent, but the mantissa representation is identical either way.","2021-04-23 00:20:46","","616815","CC BY-SA 4.0"
"118820952","67222143","0","I have reconstructed the value in Go from naked bits: https://play.golang.org/p/zMspidoIh2w So the value is totally representible.","2021-04-23 00:21:05","","251311","CC BY-SA 4.0"
"118820974","67222143","0","@Pointy ^ ^ ^ ^","2021-04-23 00:22:37","","251311","CC BY-SA 4.0"
"118820991","67222143","0","@Barmar ^ ^ ^ ^","2021-04-23 00:24:10","","251311","CC BY-SA 4.0"
"118820994","67222143","0","Yes. but as I said *something* has to read the *textual representation* of the value and perform a series of multiplications and additions in order to create the internal 64-bit floating point value. If along the way there's an unrepresentable intermediate value, you can't end up with the final correct value.","2021-04-23 00:24:20","","182668","CC BY-SA 4.0"
"118821002","67222143","1","@Pointy ""you can't end up with the final correct value"" --- I have just demonstrated **you can**: https://play.golang.org/p/zMspidoIh2w","2021-04-23 00:24:56","","251311","CC BY-SA 4.0"
"118821006","67222143","0","And as I said the ""naked bits"" approach can be done in JavaScript too with typed arrays, if you want to experiment.","2021-04-23 00:25:08","","182668","CC BY-SA 4.0"
"118821013","67222143","0","@Pointy my question is originally: ""why in JS this number is broken"". Given it's broken, what's the point to check it the second time? I checked it with typed arrays, it returns a value with lost precision. My question stays the same: why?","2021-04-23 00:25:43","","251311","CC BY-SA 4.0"
"118821017","67222143","0","But @zerkms that's a Go example. JavaScript is not the same runtime. I have no idea what Go does to parse numeric constants but it's far from unbelievable that it might be different than what a JavaScript runtime does.","2021-04-23 00:25:57","","182668","CC BY-SA 4.0"
"118821025","67222143","0","@Pointy ""hat Go does to parse numeric constants"" --- it does not parse numeric literals in my code, it fills the bits of ieee754 double. ""JavaScript is not the same runtime"" --- hence a question: why JS breaks a valid double.","2021-04-23 00:26:40","","251311","CC BY-SA 4.0"
"118821042","67222143","0","@zerkms there's a difference between a string of decimal digits in UTF-8 and a binary floating point value in internal representation. Creating a UInt8Array with what you have discovered to be the working byte values for the representation, then using the same buffer to back a Float64Array will reveal whether the binary representation for the value ""works"" in JavaScript.","2021-04-23 00:27:38","","182668","CC BY-SA 4.0"
"118821056","67222143","0","@Pointy I checked it already: it does not work. Exactly the same way how the numeric literal does not work: `var buf = new ArrayBuffer(8);
var view = new DataView(buf);
var data = [0x43, 0xD3, 0xDE, 0x58, 0xEE, 0x6F, 0x3D, 0x00];
data.forEach(function (b, i) {
    view.setUint8(i, b);
});

var num = view.getFloat64(0);
console.log(num);` My question is: why it breaks a **valid value**.","2021-04-23 00:28:39","","251311","CC BY-SA 4.0"
"118821058","67222143","0","You can do exactly the same thing as your Go example in JavaScript.","2021-04-23 00:28:51","","182668","CC BY-SA 4.0"
"118821064","67222143","0","I can. And it produces the **wrong** result. The same way like `var a = 5726718050568503296` produces the **wrong** result.","2021-04-23 00:29:22","","251311","CC BY-SA 4.0"
"118821163","67222143","4","Btw, `5726718050568503296 / 0b10011110111100101100011101110011011110011110100` is exactly `65536`, aka `2**16`. isn't just the string representation wrong? What i mean is, the float is correct, but the decimal string isn't.","2021-04-23 00:36:31","","6692606","CC BY-SA 4.0"
"118821202","67222143","0","lol @ASDFGerte indeed if you call `.toPrecision(20)` you get the right answer :)","2021-04-23 00:39:21","","182668","CC BY-SA 4.0"
"118821237","67222143","2","Oof i think i am too tired, i don't know anymore, if i am making some really stupid mistakes, or not. Anyways, writing the number to a typed array, and looking at the bits, it's fully correct.","2021-04-23 00:43:15","","6692606","CC BY-SA 4.0"
"118821292","67222143","0","@ASDFGerte I'm confused, do you agree now the value is representible (in ieee754 double)? :-)","2021-04-23 00:47:39","","251311","CC BY-SA 4.0"
"118821295","67222143","0","@ASDFGerte no you found the actual issue: the default `.toString()` for the value is doing the truncation. The `.toPrecision(20)` (or probably 19) creates a string that shows the correct original value.","2021-04-23 00:48:04","","182668","CC BY-SA 4.0"
"118821296","67222143","3","It is, and javascript represents it correctly, but the default `toString` produces a wrong decimal from it.","2021-04-23 00:48:18","","6692606","CC BY-SA 4.0"
"118821301","67222143","1","Omg, `(5726718050568503296).toFixed()`","2021-04-23 00:48:40","","251311","CC BY-SA 4.0"
"118821303","67222143","1","@ASDFGerte put that as an answer please","2021-04-23 00:48:49","","251311","CC BY-SA 4.0"
"118821369","67222143","0","A lot of `toFixed()` ends up becoming `""5726718050568503296""`, including `(5726718050568503290).toFixed()`","2021-04-23 00:55:36","","184499","CC BY-SA 4.0"
"118821386","67222143","0","@Matt that's right, because not all rational numbers are representible in IEEE754 double space.","2021-04-23 00:56:44","","251311","CC BY-SA 4.0"
"118821395","67222143","0","It's interesting but I cannot see https://tc39.es/ecma262/#sec-numeric-types-number-tostring anything that would explain why `Number::toString()` truncates, hmmmm","2021-04-23 00:57:20","","251311","CC BY-SA 4.0"
"118821425","67222143","1","Thanks, this is unfamiliar territory for me, I've learned a lot in this thread. Fwiw, BigInt's toString() seems to handle it fine `BigInt(5726718050568503296).toString()`","2021-04-23 00:59:14","","184499","CC BY-SA 4.0"
