News_ID,Date,Subject,Title,Summary,Body,Short_link
832150,۱۴۰۱/۰۱/۰۴,اجتماعی ,آسمانی نیمه ابری همراه با وزش باد شدید برای استان تهران,طی روز‌های یکشنبه و دوشنبه (۷ و ۸ فروردین ماه) آسمان صاف تا قسمتی ابری همراه با وزش باد و گاهی با وزش باد نسبتا شدید پیش بینی می‌شود.,بر اساس اعلام اداره کل هواشناسی استان تهران، آسمان استان طی دو روز آینده کمی ابری تا نیمه ابری است. در برخی ساعات همراه با وزش باد مورد انتظار است. همچنین با فعالیت سامانه بارشی احتمال وزش باد شدید همراه رگبار وجود دارد.به گزارش ایسنا، طبق بررسی داده‌ها و نقشه‌های پیش‌یابی هواشناسی، وضعیت جوی استان تهران، طی سه روز آینده همراه با آسمانی کمی ابری تا نیمه ابری در بعضی ساعت‌ها همراه با وزش باد پیش بینی می‌شود که با تاثیر زبانه‌ای از یک سامانه بارشی، در بعضی ساعت‌های عصر و شب امروز و شنبه (۶ فروردین ماه) آسمانی ابری همراه رگبار پراکنده گاهی با رعد و برق و وزش باد شدید تا خیلی شدید (با احتمال تگرگ در نواحی مستعد) مورد انتظار است.همچنین تا شنبه در بخش‌های جنوبی استان وزش باد با خیزش گردوخاک و کاهش موقتی دید دور از انتظار نیست. طی روز‌های یکشنبه و دوشنبه (۷ و ۸ فروردین ماه) آسمان صاف تا قسمتی ابری همراه با وزش باد و گاهی با وزش باد نسبتا شدید پیش بینی می‌شود.از جمعه شب (۵ فروردین ماه) تا صبح یکشنبه (۷ فروردین ماه) کاهش نسبی دما در سطح استان و کاهش محسوس دما (بطور میانگین بین ۳ تا ۶ درجه سلسیوس) در ارتفاعات قابل انتظار است.بر اساس اعلام اداره کل هواشناسی استان تهران، ایستگاه فیرزوکوه و فیروزکوه آلودگی-امین آباد با کمینه دمای ۱- درجه سانتیگراد سردترین نقطه استان تهران در ۲۴ ساعت گذشته بوده‌است.آسمان تهران فردا (۵ فروردین ماه) کمی ابری در بعضی ساعات همراه باد شدید و در بعد از ظهر و شب نیمه ابری همراه با وزش باد با حداقل دمای ۷ و حداکثر دمای ۱۴ درجه سانتیگراد و طی شنبه (۶ فروردین ماه) نیمه ابری تا ابری در بعضی ساعت‌ها رگبار باران و وزش باد شدید در اواخر وقت قسمتی ابری با حداقل دمای ۶ و حداکثر دمای ۱۳ درجه سانتیگراد پیش‌بینی می‌شود.                           ,https://www.asriran.com/003UTm
832149,۱۴۰۱/۰۱/۰۴,ورزشی,شکست کانگورو‌ها در خانه/ عربستان و ژاپن مسافر جام جهانی شدند,میتوما در دقایق ۸۹ و ۴+۹۰ برای سامورایی‌ها گلزنی کرد.,تیم فوتبال ژاپن با شکست استرالیا راهی جام جهانی ۲۰۲۲ قطر شد.به گزارش ایسنا، در هفته نهم مسابقات مقدماتی جام جهانی، در نخستین دیدار از گروه دوم این رقابت‌ها دو تیم استرالیا و ژاپن از ساعت ۱۳:۴۰ به میزبانی کانگورو‌ها به مصاف هم رفتند که تیم میهمان موفق شد با دو گل میتوما در دقایق پایانی استرالیا را شکست دهد و حکم صعود این تیم به جام جهانی ۲۰۲۲ قطر را امضا کند.میتوما در دقایق ۸۹ و ۴+۹۰ برای سامورایی‌ها گلزنی کرد.ژاپن با این پیروزی ۲۱ امتیازی شد و ضمن صعود به جام جهانی، موقتا صدرنشین گروه دوم شدند. هم‌چنین عربستان نیز با یک بازی کم‌تر و ۱۹ امتیاز و به لطف شکست استرالیای ۱۵ امتیازی، راهی جام جهانی شد.عربستانی‌ها از ساعت ۱۹:۳۰ در پکن به مصاف چین خواهند رفت.                           ,https://www.asriran.com/003UTl
832148,۱۴۰۱/۰۱/۰۴,عمومی,"دانشمند ایرانی از قارچ، ""چرم"" تولید کرد!","پژوهشگران ""دانشگاه بوراس"" (University of Borås) سوئد به سرپرستی دکتر ""اکرم زمانی"" (Akram Zamani)، دانشمند ایرانی این دانشگاه، راهی برای ساخت چرم مصنوعی پایدار یافته‌اند که در آن از قارچی به دست آمده از نان کهنه فروشگاه استفاده شده است.","گروهی از پژوهشگران سوئدی به سرپرستی دکتر ""اکرم زمانی""، دانشمند ایرانی، از نوعی قارچ برای تولید چرم استفاده کرده‌اند.به گزارش ایسنا و به نقل از دیلی میل، وقتی صحبت از کیف‌های دستی به میان می‌آید، چرم ممکن است انتخابی برای بیشتر افراد باشد، اما اکنون برای افرادی که در مورد محیط زیست آگاه‌تر هستند، گزینه دیگری وجود دارد.پژوهشگران ""دانشگاه بوراس"" (University of Borås) سوئد به سرپرستی دکتر ""اکرم زمانی"" (Akram Zamani)، دانشمند ایرانی این دانشگاه، راهی برای ساخت چرم مصنوعی پایدار یافته‌اند که در آن از قارچی به دست آمده از نان کهنه فروشگاه استفاده شده است.این گروه پژوهشی ادعا می‌کنند که تولید چرم قارچی آن‌ها نسبت به جایگزین‌های موجود در بازار، زمان کمتری می‌برد و برخلاف برخی از محصولات جایگزین، ۱۰۰ درصد بر پایه زیستی است. همچنین می‌توان از این قارچ برای ساخت محصولات کاغذی و جایگزین‌های پنبه با ویژگی‌های قابل مقایسه با مواد سنتی استفاده کرد.پژوهشگران برای ابداع این ماده جدید، از هاگ‌های قارچی به نام ""Rhizopus delemar"" استفاده کردند که معمولا در مواد غذایی در حال پوسیدگی یافت می‌شود. آن‌ها این قارچ را از نان فروخته‌نشده فروشگاه‌ها به دست آوردند، آن را خشک و آسیاب کردند و در یک رآکتور در مقیاس آزمایشی با آب مخلوط کردند.همانطور که قارچ از نان تغذیه می‌کرد، به تولید الیاف طبیعی میکروسکوپی از جنس ""کیتین"" (chitin) و ""کیتوزان"" (chitosan) پرداخت که در دیواره‌های سلولی آن انباشته می‌شد. سپس سلول‌های قارچی صاف گذاشته شدند و پژوهشگران آن‌ها را خشک کردند تا ماده‌ای شبیه به چرم ساخته شود. دکتر زمانی گفت: نخستین نمونه‌های چرم قارچی که ما تولید کردیم، نازک بود و انعطاف‌پذیری کافی را نداشت.این گروه پژوهشی اکنون در حال کار کردن روی نسخه‌های ضخیم‌تر چرم قارچی هستند که از لایه‌های متعددی تشکیل شده است تا بیشتر به چرم واقعی حیوانات شباهت داشته باشد. این ترکیبات شامل لایه‌هایی هستند که با ""تانین‌های"" (tannins) به دست آمده از درخت پردازش شده‌اند تا به آن ساختار نرمی ببخشند. ترکیب این محصول با لایه‌های قلیایی نیز به آن استحکام می‌بخشد. انعطاف‌پذیری، استحکام و براق بودن چرم قارچی، با کمک ""گلیسرول"" (glycerol) و یک پیونده زیستی بهبود یافت.زمانی گفت: آزمایش‌های اخیر ما نشان می‌دهند که چرم قارچی دارای ویژگی‌های کاملا قابل مقایسه با چرم واقعی است.این نخستین جایگزین چرم ساخته‌شده از قارچ نیست. به عنوان نمونه، شرکت آمریکایی ""مایکو ورکز"" (MycoWorks) نیز سال گذشته از چرم ساخته شده از ""میسلیوم"" (mycelium) رونمایی کرد. میسلیوم، رشته‌های لوله‌ای هستند که روی قارچ‌ها یافت می‌شوند.با وجود این، به گفته زمانی، بیشتر این محصولات تجاری از قارچ‌های برداشت‌شده یا قارچ‌هایی که در لایه‌ای نازک روی ضایعات مواد غذایی رشد می‌کنند، تهیه می‌شوند.وی خاطرنشان کرد که این روش‌ها برای تولید مواد قارچی کافی، به چندین روز یا چند هفته زمان نیاز دارند. این در حالی است که قارچ او در آب غوطه‌ور می‌شود و فقط چند روز زمان می‌برد تا همان مقدار ماده را بسازد.علاوه بر این، برخی از چرم‌های قارچی موجود در بازار حاوی پوشش‌های مضر برای محیط زیست یا لایه‌های تقویت‌کننده از جنس پلیمر‌های مصنوعی به دست آمده از نفت مانند پلی‌استر هستند. زمانی توضیح داد که این ویژگی، در تضاد با محصولات تیم دانشگاه بوراس است که صرفا از مواد طبیعی تشکیل شده‌اند و زیست‌تخریب‌پذیر خواهند بود.به گفته پژوهشگران، این موضوع فقط در مورد چرم مصنوعی صدق نمی‌کند، بلکه محصولات کاغذی و جایگزین‌های پنبه را نیز می‌توان با این روش ساخت.دانشمندان پس از این که قارچ را برای تغذیه از نان به مدت دو روز کنار گذاشتند، سلول‌ها را جمع‌آوری کردند و لیپیدها، پروتئین‌ها و سایر محصولات جانبی را که می‌توانستند در غذا استفاده شوند، حذف کردند.باقیمانده ژله مانندی که از دیواره‌های سلولی تشکیل شده است، می‌تواند در بخیه‌ها یا منسوجات ترمیم‌کننده زخم و حتی در لباس استفاده شود.زمانی امیدوار است که این الیاف جایگزین پنبه یا الیاف مصنوعی شود که با اثرات منفی زیست‌محیطی و اخلاقی همراه هستند. وی افزود: در توسعه فرآیند خود، مراقب بودیم از مواد شیمیایی سمی یا هر چیزی که می‌تواند به محیط زیست آسیب برساند، استفاده نکنیم.                           ",https://www.asriran.com/003UTk
832147,۱۴۰۱/۰۱/۰۴,سلامت,"خالق ""GIF"" بر اثر ابتلا به کووید-۱۹ درگذشت","ویلهایت در حالی که در دهه ۱۹۸۰ در شرکت ""کامپیوسرو"" (CompuServe) کار می‌کرد، روی ابداع GIF کار ‌کرد که در حال حاضر برای نشان دادن واکنش‌، پیام‌ و شوخی استفاده می‌شود.","""استفن ویلهایت""، خالق ""GIF"" بر اثر ابتلا به کووید-۱۹ در ۷۴ سالگی از دنیا رفت.به گزارش ایسنا و به نقل از ورج، ""استفن ویلهایت"" (Stephen Wilhite)، ابداع‌کننده اصلی قالب نمایشی ""GIF"" در اثر ابتلا به کووید-۱۹، در ۷۴ سالگی از دنیا رفت. به گفته ""کاتلین"" (Kathaleen) همسر ویلهایت، وی هنگام مرگ در کنار خانواده بود. در خبر درگذشت او خاطرنشان شده است که ویلهایت با وجود همه دستاوردهایش، مردی بسیار فروتن، مهربان و خوب باقی ماند.ویلهایت در حالی که در دهه ۱۹۸۰ در شرکت ""کامپیوسرو"" (CompuServe) کار می‌کرد، روی ابداع GIF کار ‌کرد که در حال حاضر برای نشان دادن واکنش‌، پیام‌ و شوخی استفاده می‌شود. او در اوایل دهه ۲۰۰۰ بازنشسته شد و وقت خود را به مسافرت و ساخت ماکت قطار در زیرزمین خانه خود اختصاص داد.اگرچه GIF این روزها مترادف با میم‌های متحرک اینترنتی است اما دلیل ایجاد آن برای ویلهایت این نبود. کامپیوسرو، GIF را در اواخر دهه ۱۹۸۰ به عنوان راهی برای توزیع گرافیک با کیفیت بالا و وضوح بالا و به صورت رنگی معرفی کرد. این کار در زمانی انجام شد که سرعت اینترنت در مقایسه با سرعت کنونی آن، بسیار پایین بود. کاتلین گفت: او به تنهایی GIF را اختراع کرد. در واقع، این کار را در خانه انجام داد و بعد از کامل شدن، آن را وارد کار کرد. او همه چیز را در ذهنش کشف می‌کرد و سپس با رایانه به برنامه‌نویسی آن می‌پرداخت.اگرچه بحث‌های زیادی در مورد تلفظ صحیح این فرمت تصویری وجود داشته است اما ویلهایت در مورد نحوه بیان آن بسیار واضح سخن گفته بود. او در سال ۲۰۱۳ در مصاحبه با نیویورک تایمز گفت: فرهنگ لغت انگلیسی آکسفورد، هر دو تلفظ را می‌پذیرد اما آنها اشتباه می‌کنند. این کلمه دارای یک ""G"" نرم است و ""جیف"" (jif) تلفظ می‌شود.او این حرف را هنگام دریافت ""جایزه وبی"" (Webby Awards) برای اختراع GIF که در اواخر همان ماه صورت گرفت، تکرار کرد. کاتلین گفت: پس از ۲۵ سال، آنها سرانجام به دستاوردی که او ارائه داده بود، افتخار کردند.چندین پیام از همکاران سابقش در صفحه درگذشت او دیده می‌شود که گفته‌اند استفن طی مدتی که در کامپیوسرو کار می‌کرد، کمک‌های مهم دیگری را نیز انجام داد. آنها او را یک کارمند سخت‌کوش توصیف کرده‌اند که تأثیر زیادی در موفقیت شرکت داشت.                           ",https://www.asriran.com/003UTj
832146,۱۴۰۱/۰۱/۰۴,سیاست خارجی,امیرعبداللهیان به لبنان رفت,بر اساس این گزارش روز گذشته وزیر امور خارجه در سفر به دمشق با «فیصل المقداد» همتای سوری خود و همچنین «بشاراسد» رییس جمهور سوریه دیدار و رایزنی کرده بود.,حسین امیرعبداللهیان، وزیر امور خارجه کشورمان بعد از سفری دو روزه به سوریه، بعدازظهر روز پنچ شنبه از دمشق، عازم بیروت شد.به گزارش ایسنا، وزیر امور خارجه کشورمان قرار است در سفر به بیروت با تعدادی از مقامات بلند پایه لبنان از جمله وزیر امور خارجه این کشور عربی دیدار و گفتگو کند.بر اساس این گزارش روز گذشته وزیر امور خارجه در سفر به دمشق با «فیصل المقداد» همتای سوری خود و همچنین «بشاراسد» رییس جمهور سوریه دیدار و رایزنی کرده بود.                           ,https://www.asriran.com/003UTi
832145,۱۴۰۱/۰۱/۰۴,عمومی,ترافیک سنگین در جاده‌های خراسان رضوی,سرهنگ میش‌مست: همچنین در این مدت تردد خودرو در ورودی‌های مشهد ۳۷ درصد و در خروجی‌های مشهد ۲۳ درصد نسبت به مدت مشابه سال قبل رشد داشته‌است.,رییس پلیس راه خراسان رضوی گفت: هم اکنون ترافیک در خروجی‌های مشهد سنگین و در ورودی‌های این کلانشهر نیمه‌سنگین است.سرهنگ حسین میش‌مست عصر پنجشنبه در گفتگو با خبرنگار ایرنا افزود: بیشترین حجم ترافیک مربوط به مسیر مشهد - چناران، سبزوار، تربت‌حیدریه و نیشابور است.وی خاطرنشان کرد: از ابتدای سال نو تاکنون میزان تردد در ورودی‌های استان ۵۲ درصد و در خروجی‌های استان ۶۴ درصد نسبت به مدت مشابه سال قبل افزایش داشته است.سرهنگ میش‌مست اضافه کرد: همچنین در این مدت تردد خودرو در ورودی‌های مشهد ۳۷ درصد و در خروجی‌های مشهد ۲۳ درصد نسبت به مدت مشابه سال قبل رشد داشته‌است.رییس پلیس راه خراسان رضوی ادامه داد: در ۲۴ ساعت گذشته ۲ فقره تصادف فوتی با ۴ متوفی، ۱۱ فقره تصادف جرحی با ۲۰ مصدوم و ۱۰ فقره تصادف خسارتی در جاده‌های استان رخ داده‌است.سرهنگ میش‌مست از مسافران خواست تا با رعایت قوانین و مقررات رانندگی در طول جاده‌ها تردد کرده و از رانندگی در مواقع خستگی و خواب‌آلودگی پرهیز کنند.طبق اعلام استاندار خراسان رضوی، از روز‌های پایانی پارسال تاکنون بیش از ۴ میلیون زائر نوروزی وارد مشهد مقدس شده‌اند.                           ,https://www.asriran.com/003UTh
832144,۱۴۰۱/۰۱/۰۴,بین الملل,انگلیس تحریم‌های جدیدی علیه روسیه وضع کرد,برخی از افراد تحریم شده عبارتند از پولینا کووالوا دخترخوانده سرگئی لاوروف وزیر امور خارجه روسیه، یوجین شویدلر سرمایه دار میلیاردر نفت و هرمان گرف مدیر عامل اسبربانک، بزرگترین بانک روسیه.,"وزیر امور خارجه انگلیس روز پنجشنبه اعلام کرد که این کشور ۶۵ فرد و شرکت دیگر روسیه را با هدف قطع آنچه ""صنایع حیاتی که به ماشین جنگی پوتین کمک می‌کند"" نامید، تحریم کرده است.به گزارش ایرنا، لیز تراس با صدور بیانیه‌ای عنوان کرد که تحریم‌های جدید گروه «واگنر» - که ارتش خصوصی ولادیمیر پوتین هستند - و بانک آلفا، بزرگترین بانک خصوصی روسیه را شامل می‌شود.برخی از افراد تحریم شده عبارتند از پولینا کووالوا دخترخوانده سرگئی لاوروف وزیر امور خارجه روسیه، یوجین شویدلر سرمایه دار میلیاردر نفت و هرمان گرف مدیر عامل اسبربانک، بزرگترین بانک روسیه.گالینا دانیلچنکو که توسط روسیه به عنوان شهردار ملیتوپل در اوکراین منصوب شد نیز تحریم شده است. او اولین فردی است که انگلیس به دلیل همکاری با نیرو‌های روسی در اوکراین تحریم کرده است.بریتانیا در چهار هفته پس از حمله روسیه به اوکراین، بیش از یک هزار نفر از افراد و مشاغل روسی را تحریم کرده است.وزیر امور خارجه انگلیس در این باره گفت: این الیگارش ها، مشاغل و اراذل و اوباش اجیر شده در قتل غیرنظامیان بی گناه شریک هستند و باید بهای آن را بپردازند. پوتین نباید توهم داشته باشد - ما با هم‌پیمانان خود متحد هستیم و به سخت‌تر کردن اقتصاد روسیه ادامه خواهیم داد تا از شکست او در اوکراین اطمینان حاصل کنیم.بوریس جانسون نخست وزیر انگلیس هم که در بروکسل برای شرکت در اجلاس با ایالات متحده، اتحادیه اروپا و گروه ۷ بر سر اوکراین حضور دارد، پیشتر گفته بود که با تشدید فشار‌های اقتصادی علیه روسیه، جنگ در اوکراین کوتاه‌تر خواهد شد.وی در گفتگو با شبکه رادیویی ال‌بی‌سی افزود: ما باید از لحاظ اقتصادی بیشتر کار کنیم تا مانع استفاده پوتین از ذخایر مالی این کشور شویم. وی افزود: هر چه اکنون فشار بیشتری اعمال کنیم، به‌ویژه روی مواردی مانند طلا، به اعتقاد من، می‌توانیم جنگ را کوتاه‌تر کنیم.نخست وزیر انگلیس همچنین ادعا کرد که رئیس جمهوری روسیه از خط قرمز در جنگ اوکراین عبور کرده و باید در دادگاه کیفری بین‌المللی حاضر شودولادیمیر پوتین رئیس جمهوری روسیه روز ۲۱ فوریه گذشته (دوم اسفندماه) با انتقاد از بی‌توجهی غرب به نگرانی‌های امنیتی مسکو، استقلال جمهوری‌های خلق دونتسک و لوهانسک را در منطقه دونباس به رسمیت شناخت.پوتین سه روز پس از آن، پنجشنبه ۵ اسفند نیز عملیاتی نظامی که آن را ""عملیات ویژه"" خواند، علیه اوکراین آغاز کرد و به این ترتیب روابط پرتنش مسکو- کی‌یف به رویارویی نظامی تغییر وضعیت داد. درگیری‌ها در اوکراین و نیز واکنش‌ها به اقدام روسیه همچنان ادامه دارد.                           ",https://www.asriran.com/003UTg
832143,۱۴۰۱/۰۱/۰۴,فرهنگی/هنری,درگذشت «علی برجسته» بازیگر قدیمی سینما و تلویزیون,مرحوم برجسته در شمار زیادی از فیلم‌ها و سریال‌های تلویزیونی ایفای نقش کرده بود.,تهران- ایرنا- «علی برجسته» بازیگر، تهیه کننده و مدیر تولید سینما و تلویزیون در سن ۷۸ سالگی درگذشت.به گزارش ایرنا، علی برجسته بازیگر، تهیه کننده و مدیر تولید سینمای ایران و از هنرمندان قدیمی سینما و تلویزیون، شب گذشته (سوم فروردین ۱۴۰۱) در سن ۷۸سالگی دار فانی را وداع گفت.مرحوم برجسته در شمار زیادی از فیلم‌ها و سریال‌های تلویزیونی ایفای نقش کرده بود.خبر درگذشت این هنرمند را پسرش بابک برجسته اعلام کرد.او با پیروزی انقلاب فعالیت در سینما را با بازی در فیلم بازرس ویژه آغاز کرد، در سال ۱۳۶۸ با فیلم جستجو در جزیره تهیه‌کنندگی را تجربه کرد و پس از آن در سال ۱۳۷۰ مدیر تولید فیلم آلما بود.مرحوم برجسته تهیه کنندگی فیلم‌های و خدا زن را آفرید، کارد و پنیر، راز گل شب‌بو را بر عهده داشت و در فیلم‌هایی مانند شور عشق، غریبانه، از گل شب بو، ضربه آخر، تبعیدی‌ها، شتابزده، آخرین مهلت، خواستگاری، زیر بام‌های شهر، کمین‌گاه، پایگاه جهنمی و عقاب‌ها ایفای نقش کرده است.                           ,https://www.asriran.com/003UTf
832142,۱۴۰۱/۰۱/۰۴,بین الملل,تشدید تنش در شبه جزیره؛ کره جنوبی هم چندین موشک پرتاب کرد,کاخ سفید آزمایش موشک قاره پیمای کره شمالی را نقض قطعنامه شورای امنیت سازمان ملل خوانده که باعث افزایش تنش‌ها خواهد شد و خطر بی ثباتی را در منطقه افزایش خواهد داد.,ارتش کره جنوبی در واکنش به آزمایش موشک قاره پیمای کره شمالی با برگزاری یک رزمایش موشکی، چندین موشک شلیک کرد.به گزارش خبرگزاری فارس، کاخ سفید به آزمایش موشک بالستیک قاره پیمای کره شمالی واکنش نشان داد. براساس گزارش اسپوتنیک، کاخ سفید با محکوم کردن این اقدام پیونگ یانگ از کره شمالی خواست از هر اقدامی که منجر به افزایش بی ثباتی میشود خودداری کند. در این بیانیه تاکید شده، آمریکا از آزمایش موشکی کره شمالی با خبر است و در این زمینه درحال مشورت با ژاپن و کره جنوبی و دیگر متحدان خود است. کاخ سفید آزمایش موشک قاره پیمای کره شمالی را نقض قطعنامه شورای امنیت سازمان ملل خوانده که باعث افزایش تنش‌ها خواهد شد و خطر بی ثباتی را در منطقه افزایش خواهد داد. ستاد مشترک ارتش کره جنوبی روز پنج شنبه اعلام کرد کره شمالی پرتابه‌ای ناشناس را از سواحل شرقی خود شلیک کرده است.براساس گزارش خبرگزاری یونهاپ، ستاد مشترک ارتش جزئیات این پرتابه را اعلام نکرده، اما ژاپن خبر داده کره شمالی حداقل یک پرتابه که احتمالاً موشک بالستیک دوربرد است، به سمت آب‌های شرقی شبه‌جزیره کره پرتاب کرده است.ساعاتی بعد منابع خبری اعلام کردند که کره شمالی برای اولین بار از سال ۲۰۱۷ یک موشک بالستیک بین قاره‌ای آزمایش کرده است.ساعاتی بعد، کره جنوبی در واکنش به این آزمایش موشکی پیونگ یانگ با برگزاری یک رزمایش موشکی چندین موشک بالستیک چند منظوره و موشک هدایت شونده شلیک کرد و تاکید کرد، اگر نیاز باشد سئول آماده حمله به محل پرتاب این موشک قاره پیما است.                           ,https://www.asriran.com/003UTe
832141,۱۴۰۱/۰۱/۰۴,سلامت,فهرست آزمایشگاه‌های تشخیص کووید ۱۹ اعلام شد,تعداد ۳۳۰ واحد از این آزمایشگاه ها، آزمایش تشخیص مولکولی کووید ۱۹ برای مسافران برون مرزی را نیز انجام می‌دهند.,معاونت بهداشت وزارت بهداشت جدیدترین فهرست آزمایشگاه‌های تشخیص کووید ۱۹ را اعلام کرد.به گزارش ایسنا به نقل از وبدا، بر اساس اعلام معاونت بهداشت وزارت بهداشت تعداد کل آزمایشگاه‌های مجاز تشخیص مولکولی کووید ۱۹ در سراسر کشور ۳۷۰ آزمایشگاه است.تعداد ۳۳۰ واحد از این آزمایشگاه ها، آزمایش تشخیص مولکولی کووید ۱۹ برای مسافران برون مرزی را نیز انجام می‌دهند. جدیدترین فهرست آزمایشگاه‌های دارای مجوز انجام آزمایش تخصصی تشخیص مولکولی کووید ۱۹ اینجا قابل مشاهده است.                           ,https://www.asriran.com/003UTd
832140,۱۴۰۱/۰۱/۰۴,عمومی,امارات دومین نیروگاه هسته‌ای خود را در براکه راه اندازی کرد,موسسه انرژی هسته‌ای امارات نیز در بیانیه‌ای اعلام کرد، نیروگاه دوم هزار و ۴۰۰ مگاوات برق بدون کربن را به شبکه ملی برق امارات اضافه خواهد کرد و به این ترتیب تولید کل این دو نیروگاه به ۲۸۰۰ مگاوات می‌رسد.,نخست وزیر امارات و حاکم دوبی امروز (پنجشنبه) آغاز فعالیت دومین نیروگاه هسته‌ای این کشور در منطقه براکه در ابوظبی را اعلام کرد.به گزارش ایسنا، خبرگزاری رسمی امارات (وام) به نقل از محمد بن راشد آل مکتوم، نخست وزیر این کشور و حاکم دوبی اعلام کرد: موفقیت امارات در راه‌اندازی دومین نیروگاه هسته‌ای در منطقه براکه را تبریک می‌گوییم.موسسه انرژی هسته‌ای امارات نیز در بیانیه‌ای اعلام کرد، نیروگاه دوم هزار و ۴۰۰ مگاوات برق بدون کربن را به شبکه ملی برق امارات اضافه خواهد کرد و به این ترتیب تولید کل این دو نیروگاه به ۲۸۰۰ مگاوات می‌رسد.بن راشد در ادامه اظهار کرد: به تمامی نیرو‌ها و ۱۸۰۰ مهندس، نیروی متخصص و فنی امارات، راه‌اندازی این نیروگاه را تبریک می‌گوییم، همچنین به برادرم محمد بن زاید آل نهیان (ولیعهد ابوظبی) این دستاورد ملی و تاریخی را تبریک میگویم.همچنین بن راشد گفت: ۷۰ درصد از کارمندان نیروگاه‌های هسته‌ای کشور زیر ۳۵ سال دارند، ما کشور جوانی هستیم و به این نیرو‌های جوان تکیه داریم و جوانان ما نیز امیدوارند افق‌های تاریخی بی‌سابقه‌ای دست یابیم.                           ,https://www.asriran.com/003UTc
832139,۱۴۰۱/۰۱/۰۴,حوادث,۵ کشته و ۳ زخمی در تصادف پژو و نیسان,براساس این گزارش در این حادثه سه نفر مصدوم شدند و ۵ نفر نیز جان خود را از دست دادند.,سازمان امداد ونجات جمعیت هلال احمر از مرگ ۵ تن در برخورد وانت نیسان و پژو خبر داد.به گزارش ایسنا، براساس اعلام سازمان امداد و نجات جمعیت هلال احمر در ساعت ۱۲:۰۱ ظهر امروز پنجشنبه (۴فروردین) برخورد یک دستگاه پژو ۴۰۵با وانت نیسان به کشیک سازمان امداد و نجات اعلام شد که این حادثه در کیلومتر ۴۵ محور فسا -داراب در استان فارس رخ داد.براساس این گزارش در این حادثه سه نفر مصدوم شدند و ۵ نفر نیز جان خود را از دست دادند.                           ,https://www.asriran.com/003UTb
832138,۱۴۰۱/۰۱/۰۴,اجتماعی ,آخرین وضعیت آب و هوای کشور (فیلم),آخرین وضعیت آب و هوای کشور را از زبان کارشناس هواشناسی ببینید و بشنوید.,کد ویدیو  دانلود    فیلم اصلی                                     ,https://www.asriran.com/003UTa
